0.25000000	0.00000000	0.00503687	-0.07524695	0.00064043	0.00000000	0.95156015	0.00000000	0.68627312	0.00000000	
0.24943311	0.00000000	0.00503887	-0.07527682	0.00004590	0.00000000	0.95178298	0.00000000	0.68507572	0.00000000	
0.24793388	0.00000000	0.00500031	-0.07470075	0.00006127	0.00000000	0.95235207	0.00000000	0.68173768	0.00000000	
0.24691358	0.00000000	0.00495155	-0.07397237	0.00005007	0.00000000	0.95271092	0.00000000	0.67937721	0.00000000	
0.24574669	0.00000000	0.00485581	-0.07254203	0.00003795	0.00000000	0.95315518	0.00000000	0.67687041	0.00000000	
0.24305556	0.00000000	0.00474708	-0.07091771	0.00005600	0.00000000	0.95412937	0.00000000	0.67085148	0.00000000	
0.24000000	0.00000000	0.00460742	-0.06883135	0.00078025	0.00000000	0.95522302	0.00000000	0.66392522	0.00000000	
0.23668639	0.00000000	0.00443564	-0.06626499	0.00005854	0.00000000	0.95639293	0.00000000	0.65647767	0.00000000	
0.23319616	0.00000000	0.00432164	-0.06456193	0.00004323	0.00000000	0.95757693	0.00000000	0.64856226	0.00000000	
0.23140496	0.00000000	0.00425310	-0.06353800	0.00001340	0.00000000	0.95819202	0.00000000	0.64437911	0.00000000	
0.22959184	0.00000000	0.00422661	-0.06314226	0.00006444	0.00000000	0.95879987	0.00000000	0.64031385	0.00000000	
0.22592152	0.00000000	0.00408679	-0.06105341	0.00005039	0.00000000	0.96000227	0.00000000	0.63188097	0.00000000	
0.22222222	0.00000000	0.00403411	-0.06026648	0.00058310	0.00000000	0.96119779	0.00000000	0.62328408	0.00000000	
0.21852237	0.00000000	0.00386571	-0.05775073	0.00005483	0.00000000	0.96236589	0.00000000	0.61470153	0.00000000	
0.21484375	0.00000000	0.00374489	-0.05594579	0.00004356	0.00000000	0.96349759	0.00000000	0.60608654	0.00000000	
0.21301775	0.00000000	0.00360747	-0.05389285	0.00008299	0.00000000	0.96406754	0.00000000	0.60179125	0.00000000	
0.21120294	0.00000000	0.00365290	-0.05457144	0.00003994	0.00000000	0.96460690	0.00000000	0.59748977	0.00000000	
0.20761246	0.00000000	0.00349470	-0.05220816	0.00002742	0.00000000	0.96567378	0.00000000	0.58897848	0.00000000	
0.20408163	0.00000000	0.00337587	-0.05043285	0.00044435	0.00000000	0.96669168	0.00000000	0.58059502	0.00000000	
0.20061728	0.00000000	0.00321913	-0.04809129	0.00002846	0.00000000	0.96768136	0.00000000	0.57227367	0.00000000	
0.19722425	0.00000000	0.00319613	-0.04774766	0.00003140	0.00000000	0.96861915	0.00000000	0.56411270	0.00000000	
0.19390582	0.00000000	0.00312857	-0.04673844	0.00001767	0.00000000	0.96952834	0.00000000	0.55608055	0.00000000	
0.19066404	0.00000000	0.00305906	-0.04569991	0.00002358	0.00000000	0.97041083	0.00000000	0.54817782	0.00000000	
0.18750000	0.00000000	0.00300913	-0.04495411	0.00066631	0.00000000	0.97121855	0.00000000	0.54050777	0.00000000	
0.18441404	0.00000000	0.00293446	-0.04383857	0.00001723	0.00000000	0.97203799	0.00000000	0.53287443	0.00000000	
0.18140590	0.00000000	0.00282413	-0.04219038	0.00003038	0.00000000	0.97280270	0.00000000	0.52547412	0.00000000	
0.17847485	0.00000000	0.00269876	-0.04031743	0.00004437	0.00000000	0.97351644	0.00000000	0.51822958	0.00000000	
0.17561983	0.00000000	0.00257146	-0.03841564	0.00005856	0.00000000	0.97426129	0.00000000	0.51107400	0.00000000	
0.17283951	0.00000000	0.00255835	-0.03821983	0.00007029	0.00000000	0.97492815	0.00000000	0.50413718	0.00000000	
0.17013233	0.00000000	0.00249098	-0.03721326	0.00007124	0.00000000	0.97556818	0.00000000	0.49734215	0.00000000	
0.16749660	0.00000000	0.00243370	-0.03635753	0.00006413	0.00000000	0.97619146	0.00000000	0.49070003	0.00000000	
0.16493056	0.00000000	0.00238031	-0.03556003	0.00005699	0.00000000	0.97676320	0.00000000	0.48423135	0.00000000	
0.16243232	0.00000000	0.00235248	-0.03514421	0.00004891	0.00000000	0.97736133	0.00000000	0.47786581	0.00000000	
0.16000000	0.00000000	0.00227482	-0.03398406	0.00042742	0.00000000	0.97789636	0.00000000	0.47170913	0.00000000	
0.15763168	0.00000000	0.00220620	-0.03295895	0.00001708	0.00000000	0.97844742	0.00000000	0.46560987	0.00000000	
0.15532544	0.00000000	0.00211422	-0.03158479	0.00001034	0.00000000	0.97894812	0.00000000	0.45967210	0.00000000	
0.15307939	0.00000000	0.00208983	-0.03122041	0.00001186	0.00000000	0.97944041	0.00000000	0.45384755	0.00000000	
0.15089163	0.00000000	0.00210315	-0.03141940	0.00001291	0.00000000	0.97990676	0.00000000	0.44819670	0.00000000	
0.14876033	0.00000000	0.00205889	-0.03075820	0.00002902	0.00000000	0.98035663	0.00000000	0.44256433	0.00000000	
0.13888889	0.00000000	0.00193700	-0.02893731	0.00004313	0.00000000	0.98238194	0.00000000	0.41747443	0.00000000	
0.12244898	0.00000000	0.00152753	-0.02282009	0.00049937	0.00000000	0.98548264	0.00000000	0.37292613	0.00000000	
0.08267168	0.00000000	0.00092912	-0.01388039	0.00000255	0.00000000	0.99560515	0.00000000	0.26076566	0.00000000	
0.05846415	0.00000000	0.00063343	-0.00946295	0.00000755	0.00000000	0.99778678	0.00000000	0.18950447	0.00000000	
